house {
1.020000;1.020000;1.020000;1.020000
1.590000;1.590000;1.590000;1.590000
2.275000;2.275000;2.275000;2.275000
1.072500;1.072500;1.072500;1.072500
1.057500;1.057500;1.057500;1.057500
1.042500;1.042500;1.042500;1.042500
1.345000;1.345000;1.345000;1.345000
0.927500;0.927500;0.927500;0.927500
0.987500;0.987500;0.987500;0.987500
0.937500;0.937500;0.937500;0.937500
1.030000;1.030000;1.030000;1.030000
0.992500;0.992500;0.992500;0.992500
1.365000;1.365000;1.365000;1.365000
0.940000;0.940000;0.940000;0.940000
1.365000;1.365000;1.365000;1.365000
1.842500;1.842500;1.842500;1.842500
1.935000;1.935000;1.935000;1.935000
1.632500;1.632500;1.632500;1.632500
1.327500;1.327500;1.327500;1.327500
0.952500;0.952500;0.952500;0.952500
0.955000;0.955000;0.955000;0.955000
0.930000;0.930000;0.930000;0.930000
1.230000;1.230000;1.230000;1.230000
2.135000;2.135000;2.135000;2.135000
1.637500;1.637500;1.637500;1.637500
1.137500;1.137500;1.137500;1.137500
1.075000;1.075000;1.075000;1.075000
1.440000;1.440000;1.440000;1.440000
1.145000;1.145000;1.145000;1.145000
0.902500;0.902500;0.902500;0.902500
0.950000;0.950000;0.950000;0.950000
1.247500;1.247500;1.247500;1.247500
0.945000;0.945000;0.945000;0.945000
0.867500;0.867500;0.867500;0.867500
0.955000;0.955000;0.955000;0.955000
0.887500;0.887500;0.887500;0.887500
1.057500;1.057500;1.057500;1.057500
1.620000;1.620000;1.620000;1.620000
2.195000;2.195000;2.195000;2.195000
2.080000;2.080000;2.080000;2.080000
1.980000;1.980000;1.980000;1.980000
1.675000;1.675000;1.675000;1.675000
1.230000;1.230000;1.230000;1.230000
0.892500;0.892500;0.892500;0.892500
0.982500;0.982500;0.982500;0.982500
1.022500;1.022500;1.022500;1.022500
1.552500;1.552500;1.552500;1.552500
1.572500;1.572500;1.572500;1.572500
1.102500;1.102500;1.102500;1.102500
1.415000;1.415000;1.415000;1.415000
1.185000;1.185000;1.185000;1.185000
0.982500;0.982500;0.982500;0.982500
0.775000;0.775000;0.775000;0.775000
0.837500;0.837500;0.837500;0.837500
0.960000;0.960000;0.960000;0.960000
1.085000;1.085000;1.085000;1.085000
0.877500;0.877500;0.877500;0.877500
0.875000;0.875000;0.875000;0.875000
0.995000;0.995000;0.995000;0.995000
1.667500;1.667500;1.667500;1.667500
1.570000;1.570000;1.570000;1.570000
1.427500;1.427500;1.427500;1.427500
0.850000;0.850000;0.850000;0.850000
0.775000;0.775000;0.775000;0.775000
0.837500;0.837500;0.837500;0.837500
0.745000;0.745000;0.745000;0.745000
1.137500;1.137500;1.137500;1.137500
0.985000;0.985000;0.985000;0.985000
1.087500;1.087500;1.087500;1.087500
1.890000;1.890000;1.890000;1.890000
1.767500;1.767500;1.767500;1.767500
1.132500;1.132500;1.132500;1.132500
1.475000;1.475000;1.475000;1.475000
1.612500;1.612500;1.612500;1.612500
0.937500;0.937500;0.937500;0.937500
0.680000;0.680000;0.680000;0.680000
1.090000;1.090000;1.090000;1.090000
0.695000;0.695000;0.695000;0.695000
0.715000;0.715000;0.715000;0.715000
0.695000;0.695000;0.695000;0.695000
0.720000;0.720000;0.720000;0.720000
0.835000;0.835000;0.835000;0.835000
0.985000;0.985000;0.985000;0.985000
1.420000;1.420000;1.420000;1.420000
1.015000;1.015000;1.015000;1.015000
0.882500;0.882500;0.882500;0.882500
0.905000;0.905000;0.905000;0.905000
1.165000;1.165000;1.165000;1.165000
0.957500;0.957500;0.957500;0.957500
0.867500;0.867500;0.867500;0.867500
0.905000;0.905000;0.905000;0.905000
0.962500;0.962500;0.962500;0.962500
1.265000;1.265000;1.265000;1.265000
1.365000;1.365000;1.365000;1.365000
0.752500;0.752500;0.752500;0.752500
0.810000;0.810000;0.810000;0.810000
0.967500;0.967500;0.967500;0.967500
1.837500;1.837500;1.837500;1.837500
0.982500;0.982500;0.982500;0.982500
0.642500;0.642500;0.642500;0.642500
0.725000;0.725000;0.725000;0.725000
0.792500;0.792500;0.792500;0.792500
0.847500;0.847500;0.847500;0.847500
0.650000;0.650000;0.650000;0.650000
0.707500;0.707500;0.707500;0.707500
0.675000;0.675000;0.675000;0.675000
1.075000;1.075000;1.075000;1.075000
1.542500;1.542500;1.542500;1.542500
1.392500;1.392500;1.392500;1.392500
1.367500;1.367500;1.367500;1.367500
0.737500;0.737500;0.737500;0.737500
0.765000;0.765000;0.765000;0.765000
0.695000;0.695000;0.695000;0.695000
0.787500;0.787500;0.787500;0.787500
1.150000;1.150000;1.150000;1.150000
0.842500;0.842500;0.842500;0.842500
1.080000;1.080000;1.080000;1.080000
1.040000;1.040000;1.040000;1.040000
2.182500;2.182500;2.182500;2.182500
1.775000;1.775000;1.775000;1.775000
2.165000;2.165000;2.165000;2.165000
1.582500;1.582500;1.582500;1.582500
1.367500;1.367500;1.367500;1.367500
0.930000;0.930000;0.930000;0.930000
0.802500;0.802500;0.802500;0.802500
0.715000;0.715000;0.715000;0.715000
0.655000;0.655000;0.655000;0.655000
0.772500;0.772500;0.772500;0.772500
1.132500;1.132500;1.132500;1.132500
0.760000;0.760000;0.760000;0.760000
0.765000;0.765000;0.765000;0.765000
1.515000;1.515000;1.515000;1.515000
1.492500;1.492500;1.492500;1.492500
1.402500;1.402500;1.402500;1.402500
0.757500;0.757500;0.757500;0.757500
0.832500;0.832500;0.832500;0.832500
0.870000;0.870000;0.870000;0.870000
0.815000;0.815000;0.815000;0.815000
1.222500;1.222500;1.222500;1.222500
0.810000;0.810000;0.810000;0.810000
1.257500;1.257500;1.257500;1.257500
1.157500;1.157500;1.157500;1.157500
1.567500;1.567500;1.567500;1.567500
0.837500;0.837500;0.837500;0.837500
0.837500;0.837500;0.837500;0.837500
1.552500;1.552500;1.552500;1.552500
1.430000;1.430000;1.430000;1.430000
0.827500;0.827500;0.827500;0.827500
0.662500;0.662500;0.662500;0.662500
0.595000;0.595000;0.595000;0.595000
0.667500;0.667500;0.667500;0.667500
0.952500;0.952500;0.952500;0.952500
0.717500;0.717500;0.717500;0.717500
0.657500;0.657500;0.657500;0.657500
1.327500;1.327500;1.327500;1.327500
1.630000;1.630000;1.630000;1.630000
1.480000;1.480000;1.480000;1.480000
0.725000;0.725000;0.725000;0.725000
0.757500;0.757500;0.757500;0.757500
0.707500;0.707500;0.707500;0.707500
0.755000;0.755000;0.755000;0.755000
1.140000;1.140000;1.140000;1.140000
0.805000;0.805000;0.805000;0.805000
0.807500;0.807500;0.807500;0.807500
0.995000;0.995000;0.995000;0.995000
1.435000;1.435000;1.435000;1.435000
0.717500;0.717500;0.717500;0.717500
0.752500;0.752500;0.752500;0.752500
0.752500;0.752500;0.752500;0.752500
1.170000;1.170000;1.170000;1.170000
0.982500;0.982500;0.982500;0.982500
0.795000;0.795000;0.795000;0.795000
0.862500;0.862500;0.862500;0.862500
0.717500;0.717500;0.717500;0.717500
0.685000;0.685000;0.685000;0.685000
1.040000;1.040000;1.040000;1.040000
0.670000;0.670000;0.670000;0.670000
0.667500;0.667500;0.667500;0.667500
0.650000;0.650000;0.650000;0.650000
0.625000;0.625000;0.625000;0.625000
0.910000;0.910000;0.910000;0.910000
1.895000;1.895000;1.895000;1.895000
2.170000;2.170000;2.170000;2.170000
1.680000;1.680000;1.680000;1.680000
1.827500;1.827500;1.827500;1.827500
1.125000;1.125000;1.125000;1.125000
1.295000;1.295000;1.295000;1.295000
1.622500;1.622500;1.622500;1.622500
1.237500;1.237500;1.237500;1.237500
1.085000;1.085000;1.085000;1.085000
1.065000;1.065000;1.065000;1.065000
0.962500;0.962500;0.962500;0.962500
0.742500;0.742500;0.742500;0.742500
1.142500;1.142500;1.142500;1.142500
0.675000;0.675000;0.675000;0.675000
0.745000;0.745000;0.745000;0.745000
0.647500;0.647500;0.647500;0.647500
0.687500;0.687500;0.687500;0.687500
0.707500;0.707500;0.707500;0.707500
1.020000;1.020000;1.020000;1.020000
0.640000;0.640000;0.640000;0.640000
0.710000;0.710000;0.710000;0.710000
0.530000;0.530000;0.530000;0.530000
0.657500;0.657500;0.657500;0.657500
0.640000;0.640000;0.640000;0.640000
1.765000;1.765000;1.765000;1.765000
1.602500;1.602500;1.602500;1.602500
0.657500;0.657500;0.657500;0.657500
0.682500;0.682500;0.682500;0.682500
0.925000;0.925000;0.925000;0.925000
0.752500;0.752500;0.752500;0.752500
0.590000;0.590000;0.590000;0.590000
0.637500;0.637500;0.637500;0.637500
0.702500;0.702500;0.702500;0.702500
0.645000;0.645000;0.645000;0.645000
1.195000;1.195000;1.195000;1.195000
1.227500;1.227500;1.227500;1.227500
2.342500;2.342500;2.342500;2.342500
1.412500;1.412500;1.412500;1.412500
0.800000;0.800000;0.800000;0.800000
0.652500;0.652500;0.652500;0.652500
0.697500;0.697500;0.697500;0.697500
0.707500;0.707500;0.707500;0.707500
1.090000;1.090000;1.090000;1.090000
0.725000;0.725000;0.725000;0.725000
0.640000;0.640000;0.640000;0.640000
1.005000;1.005000;1.005000;1.005000
1.550000;1.550000;1.550000;1.550000
1.505000;1.505000;1.505000;1.505000
1.357500;1.357500;1.357500;1.357500
0.747500;0.747500;0.747500;0.747500
0.672500;0.672500;0.672500;0.672500
0.812500;0.812500;0.812500;0.812500
0.697500;0.697500;0.697500;0.697500
1.127500;1.127500;1.127500;1.127500
1.150000;1.150000;1.150000;1.150000
0.992500;0.992500;0.992500;0.992500
1.170000;1.170000;1.170000;1.170000
1.282500;1.282500;1.282500;1.282500
1.020000;1.020000;1.020000;1.020000
0.955000;0.955000;0.955000;0.955000
1.427500;1.427500;1.427500;1.427500
1.142500;1.142500;1.142500;1.142500
0.805000;0.805000;0.805000;0.805000
0.700000;0.700000;0.700000;0.700000
0.637500;0.637500;0.637500;0.637500
0.772500;0.772500;0.772500;0.772500
1.092500;1.092500;1.092500;1.092500
0.632500;0.632500;0.632500;0.632500
0.747500;0.747500;0.747500;0.747500
0.740000;0.740000;0.740000;0.740000
1.592500;1.592500;1.592500;1.592500
1.520000;1.520000;1.520000;1.520000
0.837500;0.837500;0.837500;0.837500
0.830000;0.830000;0.830000;0.830000
0.850000;0.850000;0.850000;0.850000
0.775000;0.775000;0.775000;0.775000
1.185000;1.185000;1.185000;1.185000
0.947500;0.947500;0.947500;0.947500
0.840000;0.840000;0.840000;0.840000
1.062500;1.062500;1.062500;1.062500
1.742500;1.742500;1.742500;1.742500
1.002500;1.002500;1.002500;1.002500
0.662500;0.662500;0.662500;0.662500
0.935000;0.935000;0.935000;0.935000
1.322500;1.322500;1.322500;1.322500
0.827500;0.827500;0.827500;0.827500
0.672500;0.672500;0.672500;0.672500
0.652500;0.652500;0.652500;0.652500
0.755000;0.755000;0.755000;0.755000
0.875000;0.875000;0.875000;0.875000
0.975000;0.975000;0.975000;0.975000
0.620000;0.620000;0.620000;0.620000
0.740000;0.740000;0.740000;0.740000
0.750000;0.750000;0.750000;0.750000
1.712500;1.712500;1.712500;1.712500
1.380000;1.380000;1.380000;1.380000
1.427500;1.427500;1.427500;1.427500
0.990000;0.990000;0.990000;0.990000
0.742500;0.742500;0.742500;0.742500
0.842500;0.842500;0.842500;0.842500
0.795000;0.795000;0.795000;0.795000
0.822500;0.822500;0.822500;0.822500
1.205000;1.205000;1.205000;1.205000
1.230000;1.230000;1.230000;1.230000
1.127500;1.127500;1.127500;1.127500
1.392500;1.392500;1.392500;1.392500
1.405000;1.405000;1.405000;1.405000
0.930000;0.930000;0.930000;0.930000
1.560000;1.560000;1.560000;1.560000
1.412500;1.412500;1.412500;1.412500
1.455000;1.455000;1.455000;1.455000
0.862500;0.862500;0.862500;0.862500
0.672500;0.672500;0.672500;0.672500
0.662500;0.662500;0.662500;0.662500
0.670000;0.670000;0.670000;0.670000
0.662500;0.662500;0.662500;0.662500
1.060000;1.060000;1.060000;1.060000
0.882500;0.882500;0.882500;0.882500
1.447500;1.447500;1.447500;1.447500
1.175000;1.175000;1.175000;1.175000
0.917500;0.917500;0.917500;0.917500
0.915000;0.915000;0.915000;0.915000
1.040000;1.040000;1.040000;1.040000
1.187500;1.187500;1.187500;1.187500
0.995000;0.995000;0.995000;0.995000
1.020000;1.020000;1.020000;1.020000
1.025000;1.025000;1.025000;1.025000
0.880000;0.880000;0.880000;0.880000
1.325000;1.325000;1.325000;1.325000
0.905000;0.905000;0.905000;0.905000
0.887500;0.887500;0.887500;0.887500
0.925000;0.925000;0.925000;0.925000
0.922500;0.922500;0.922500;0.922500
1.475000;1.475000;1.475000;1.475000
1.382500;1.382500;1.382500;1.382500
0.812500;0.812500;0.812500;0.812500
0.822500;0.822500;0.822500;0.822500
0.827500;0.827500;0.827500;0.827500
0.785000;0.785000;0.785000;0.785000
0.820000;0.820000;0.820000;0.820000
1.277500;1.277500;1.277500;1.277500
1.177500;1.177500;1.177500;1.177500
1.865000;1.865000;1.865000;1.865000
1.567500;1.567500;1.567500;1.567500
1.355000;1.355000;1.355000;1.355000
0.880000;0.880000;0.880000;0.880000
0.912500;0.912500;0.912500;0.912500
0.895000;0.895000;0.895000;0.895000
0.875000;0.875000;0.875000;0.875000
1.357500;1.357500;1.357500;1.357500
1.005000;1.005000;1.005000;1.005000
1.417500;1.417500;1.417500;1.417500
1.600000;1.600000;1.600000;1.600000
1.752500;1.752500;1.752500;1.752500
1.087500;1.087500;1.087500;1.087500
1.645000;1.645000;1.645000;1.645000
1.012500;1.012500;1.012500;1.012500
0.792500;0.792500;0.792500;0.792500
0.890000;0.890000;0.890000;0.890000
1.112500;1.112500;1.112500;1.112500
0.735000;0.735000;0.735000;0.735000
0.760000;0.760000;0.760000;0.760000
0.700000;0.700000;0.700000;0.700000
0.740000;0.740000;0.740000;0.740000
1.080000;1.080000;1.080000;1.080000
0.810000;0.810000;0.810000;0.810000
0.730000;0.730000;0.730000;0.730000
1.250000;1.250000;1.250000;1.250000
1.930000;1.930000;1.930000;1.930000
1.517500;1.517500;1.517500;1.517500
1.277500;1.277500;1.277500;1.277500
0.765000;0.765000;0.765000;0.765000
0.790000;0.790000;0.790000;0.790000
1.537500;1.537500;1.537500;1.537500
1.420000;1.420000;1.420000;1.420000
1.785000;1.785000;1.785000;1.785000
1.782500;1.782500;1.782500;1.782500
1.770000;1.770000;1.770000;1.770000
1.295000;1.295000;1.295000;1.295000
1.130000;1.130000;1.130000;1.130000
1.337500;1.337500;1.337500;1.337500
1.665000;1.665000;1.665000;1.665000
1.227500;1.227500;1.227500;1.227500
1.097500;1.097500;1.097500;1.097500
1.417500;1.417500;1.417500;1.417500
0.987500;0.987500;0.987500;0.987500
1.037500;1.037500;1.037500;1.037500
1.075000;1.075000;1.075000;1.075000
1.212500;1.212500;1.212500;1.212500
1.090000;1.090000;1.090000;1.090000
0.902500;0.902500;0.902500;0.902500
0.932500;0.932500;0.932500;0.932500
1.802500;1.802500;1.802500;1.802500
1.862500;1.862500;1.862500;1.862500
1.012500;1.012500;1.012500;1.012500
0.850000;0.850000;0.850000;0.850000
0.757500;0.757500;0.757500;0.757500
1.152500;1.152500;1.152500;1.152500
0.787500;0.787500;0.787500;0.787500
0.787500;0.787500;0.787500;0.787500
1.407500;1.407500;1.407500;1.407500
1.532500;1.532500;1.532500;1.532500
2.010000;2.010000;2.010000;2.010000
1.300000;1.300000;1.300000;1.300000
1.407500;1.407500;1.407500;1.407500
1.022500;1.022500;1.022500;1.022500
0.962500;0.962500;0.962500;0.962500
1.292500;1.292500;1.292500;1.292500
0.935000;0.935000;0.935000;0.935000
0.945000;0.945000;0.945000;0.945000
0.890000;0.890000;0.890000;0.890000
0.970000;0.970000;0.970000;0.970000
1.030000;1.030000;1.030000;1.030000
1.335000;1.335000;1.335000;1.335000
1.037500;1.037500;1.037500;1.037500
1.375000;1.375000;1.375000;1.375000
0.987500;0.987500;0.987500;0.987500
0.942500;0.942500;0.942500;0.942500
0.955000;0.955000;0.955000;0.955000
0.917500;0.917500;0.917500;0.917500
1.307500;1.307500;1.307500;1.307500
0.995000;0.995000;0.995000;0.995000
1.145000;1.145000;1.145000;1.145000
1.125000;1.125000;1.125000;1.125000
1.240000;1.240000;1.240000;1.240000
1.612500;1.612500;1.612500;1.612500
1.135000;1.135000;1.135000;1.135000
1.525000;1.525000;1.525000;1.525000
1.170000;1.170000;1.170000;1.170000
1.337500;1.337500;1.337500;1.337500
1.020000;1.020000;1.020000;1.020000
0.900000;0.900000;0.900000;0.900000
0.922500;0.922500;0.922500;0.922500
0.880000;0.880000;0.880000;0.880000
1.182500;1.182500;1.182500;1.182500
0.932500;0.932500;0.932500;0.932500
0.852500;0.852500;0.852500;0.852500
0.987500;0.987500;0.987500;0.987500
1.670000;1.670000;1.670000;1.670000
1.377500;1.377500;1.377500;1.377500
1.300000;1.300000;1.300000;1.300000
0.787500;0.787500;0.787500;0.787500
0.840000;0.840000;0.840000;0.840000
0.757500;0.757500;0.757500;0.757500
0.847500;0.847500;0.847500;0.847500
1.155000;1.155000;1.155000;1.155000
0.972500;0.972500;0.972500;0.972500
1.417500;1.417500;1.417500;1.417500
1.682500;1.682500;1.682500;1.682500
0.770000;0.770000;0.770000;0.770000
0.770000;0.770000;0.770000;0.770000
0.800000;0.800000;0.800000;0.800000
1.757500;1.757500;1.757500;1.757500
0.892500;0.892500;0.892500;0.892500
0.777500;0.777500;0.777500;0.777500
0.645000;0.645000;0.645000;0.645000
0.722500;0.722500;0.722500;0.722500
1.000000;1.000000;1.000000;1.000000
0.867500;0.867500;0.867500;0.867500
0.710000;0.710000;0.710000;0.710000
0.815000;0.815000;0.815000;0.815000
1.347500;1.347500;1.347500;1.347500
1.377500;1.377500;1.377500;1.377500
0.787500;0.787500;0.787500;0.787500
0.960000;0.960000;0.960000;0.960000
1.017500;1.017500;1.017500;1.017500
0.882500;0.882500;0.882500;0.882500
0.750000;0.750000;0.750000;0.750000
0.820000;0.820000;0.820000;0.820000
0.780000;0.780000;0.780000;0.780000
1.250000;1.250000;1.250000;1.250000
1.167500;1.167500;1.167500;1.167500
2.155000;2.155000;2.155000;2.155000
1.777500;1.777500;1.777500;1.777500
1.025000;1.025000;1.025000;1.025000
1.342500;1.342500;1.342500;1.342500
1.317500;1.317500;1.317500;1.317500
0.897500;0.897500;0.897500;0.897500
0.842500;0.842500;0.842500;0.842500
0.747500;0.747500;0.747500;0.747500
0.830000;0.830000;0.830000;0.830000
1.125000;1.125000;1.125000;1.125000
0.822500;0.822500;0.822500;0.822500
0.717500;0.717500;0.717500;0.717500
0.802500;0.802500;0.802500;0.802500
1.022500;1.022500;1.022500;1.022500
1.755000;1.755000;1.755000;1.755000
1.545000;1.545000;1.545000;1.545000
1.402500;1.402500;1.402500;1.402500
0.920000;0.920000;0.920000;0.920000
0.872500;0.872500;0.872500;0.872500
0.912500;0.912500;0.912500;0.912500
0.867500;0.867500;0.867500;0.867500
1.237500;1.237500;1.237500;1.237500
0.905000;0.905000;0.905000;0.905000
1.065000;1.065000;1.065000;1.065000
1.260000;1.260000;1.260000;1.260000
0.820000;0.820000;0.820000;0.820000
0.692500;0.692500;0.692500;0.692500
1.037500;1.037500;1.037500;1.037500
1.742500;1.742500;1.742500;1.742500
1.455000;1.455000;1.455000;1.455000
0.795000;0.795000;0.795000;0.795000
0.752500;0.752500;0.752500;0.752500
0.745000;0.745000;0.745000;0.745000
0.925000;0.925000;0.925000;0.925000
0.995000;0.995000;0.995000;0.995000
0.742500;0.742500;0.742500;0.742500
0.770000;0.770000;0.770000;0.770000
1.517500;1.517500;1.517500;1.517500
1.795000;1.795000;1.795000;1.795000
1.457500;1.457500;1.457500;1.457500
1.320000;1.320000;1.320000;1.320000
0.865000;0.865000;0.865000;0.865000
0.877500;0.877500;0.877500;0.877500
0.927500;0.927500;0.927500;0.927500
0.920000;0.920000;0.920000;0.920000
1.307500;1.307500;1.307500;1.307500
0.940000;0.940000;0.940000;0.940000
1.117500;1.117500;1.117500;1.117500
1.372500;1.372500;1.372500;1.372500
1.055000;1.055000;1.055000;1.055000
1.512500;1.512500;1.512500;1.512500
1.270000;1.270000;1.270000;1.270000
1.085000;1.085000;1.085000;1.085000
1.277500;1.277500;1.277500;1.277500
1.135000;1.135000;1.135000;1.135000
0.847500;0.847500;0.847500;0.847500
0.767500;0.767500;0.767500;0.767500
0.835000;0.835000;0.835000;0.835000
0.770000;0.770000;0.770000;0.770000
0.842500;0.842500;0.842500;0.842500
1.240000;1.240000;1.240000;1.240000
0.805000;0.805000;0.805000;0.805000
1.190000;1.190000;1.190000;1.190000
1.612500;1.612500;1.612500;1.612500
1.777500;1.777500;1.777500;1.777500
1.715000;1.715000;1.715000;1.715000
1.355000;1.355000;1.355000;1.355000
1.157500;1.157500;1.157500;1.157500
1.132500;1.132500;1.132500;1.132500
1.187500;1.187500;1.187500;1.187500
1.547500;1.547500;1.547500;1.547500
2.130000;2.130000;2.130000;2.130000
1.680000;1.680000;1.680000;1.680000
1.500000;1.500000;1.500000;1.500000
1.222500;1.222500;1.222500;1.222500
1.000000;1.000000;1.000000;1.000000
1.467500;1.467500;1.467500;1.467500
0.920000;0.920000;0.920000;0.920000
0.712500;0.712500;0.712500;0.712500
0.687500;0.687500;0.687500;0.687500
0.812500;0.812500;0.812500;0.812500
0.507500;0.507500;0.507500;0.507500
0.560000;0.560000;0.560000;0.560000
0.487500;0.487500;0.487500;0.487500
0.690000;0.690000;0.690000;0.690000
0.802500;0.802500;0.802500;0.802500
0.570000;0.570000;0.570000;0.570000
0.817500;0.817500;0.817500;0.817500
1.647500;1.647500;1.647500;1.647500
1.925000;1.925000;1.925000;1.925000
2.002500;2.002500;2.002500;2.002500
2.182500;2.182500;2.182500;2.182500
1.005000;1.005000;1.005000;1.005000
0.765000;0.765000;0.765000;0.765000
0.735000;0.735000;0.735000;0.735000
1.100000;1.100000;1.100000;1.100000
0.772500;0.772500;0.772500;0.772500
0.732500;0.732500;0.732500;0.732500
0.830000;0.830000;0.830000;0.830000
1.020000;1.020000;1.020000;1.020000
1.402500;1.402500;1.402500;1.402500
1.442500;1.442500;1.442500;1.442500
1.090000;1.090000;1.090000;1.090000
1.100000;1.100000;1.100000;1.100000
1.072500;1.072500;1.072500;1.072500
1.015000;1.015000;1.015000;1.015000
